student_id,test_id,game_type,attempt_idx,log_idx,axis,axis_weight,fine_skill,item_template_id,template_label,config_context_id,operation,operations_expected,operations_used,skill_subtype,question_type,format,num_digits,complexity_level,boundary_type,difficulty_zone,sequence_length,comparison_type,order_direction,decomposition_parts,has_zero_place,place_value_pattern,num_options,num_steps,num_pairs,display_time,max_number_range,min_num_compositions,correct,time_spent_ms,answer_time_category,is_slow,mistake_type,started_at,finished_at,session_finished,definition_order,config_found,config_source,sparse_template,template_attempts,template_students,runtime_question,runtime_selected,runtime_answered,runtime_correct_answer,runtime_expected,runtime_given,runtime_options,runtime_numbers,runtime_left,runtime_right,runtime_number,config_json
stu_1780967494580_4312,test_1781051031467_d8q3s6i,find_previous_next_number,0,3,sequential_thinking,0.6,number_sequencing,find_previous_next_number__3digits__normal_range,find previous next number | PreviousAndNext | Sequence | normal_range | 3 digits,find_previous_next_number__cfg_range3,,,,PreviousAndNext,Sequence,Horizontal,3.0,medium,normal_range,110-119,,,,,,,,,,,3,,1,143443,slow,1,,2026-06-10T10:43:03.713Z,2026-06-10T10:45:28.766Z,True,2,1,test_definition,False,81,28,112,,,,"[111, 113]","[111, 113]",,,,,,"{""maxNumberRange"": 3, ""numQuestions"": 2, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,find_previous_next_number,0,3,number_sense,0.4,number_sequencing,find_previous_next_number__3digits__normal_range,find previous next number | PreviousAndNext | Sequence | normal_range | 3 digits,find_previous_next_number__cfg_range3,,,,PreviousAndNext,Sequence,Horizontal,3.0,medium,normal_range,110-119,,,,,,,,,,,3,,1,143443,slow,1,,2026-06-10T10:43:03.713Z,2026-06-10T10:45:28.766Z,True,2,1,test_definition,False,81,28,112,,,,"[111, 113]","[111, 113]",,,,,,"{""maxNumberRange"": 3, ""numQuestions"": 2, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,find_previous_next_number,0,4,sequential_thinking,0.6,number_sequencing,find_previous_next_number__3digits__normal_range,find previous next number | PreviousAndNext | Sequence | normal_range | 3 digits,find_previous_next_number__cfg_range3,,,,PreviousAndNext,Sequence,Horizontal,3.0,medium,normal_range,110-119,,,,,,,,,,,3,,1,145052,slow,1,,2026-06-10T10:43:03.713Z,2026-06-10T10:45:28.766Z,True,2,1,test_definition,False,81,28,112,,,,"[111, 113]","[111, 113]",,,,,,"{""maxNumberRange"": 3, ""numQuestions"": 2, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,find_previous_next_number,0,4,number_sense,0.4,number_sequencing,find_previous_next_number__3digits__normal_range,find previous next number | PreviousAndNext | Sequence | normal_range | 3 digits,find_previous_next_number__cfg_range3,,,,PreviousAndNext,Sequence,Horizontal,3.0,medium,normal_range,110-119,,,,,,,,,,,3,,1,145052,slow,1,,2026-06-10T10:43:03.713Z,2026-06-10T10:45:28.766Z,True,2,1,test_definition,False,81,28,112,,,,"[111, 113]","[111, 113]",,,,,,"{""maxNumberRange"": 3, ""numQuestions"": 2, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,identify_place_value,0,0,number_sense,1.0,place_value_identification,identify_place_value__3digits__all_digits_distinct,identify place value | PlaceValue | PlaceValue | 3 digits,identify_place_value__cfg_range3,,,,PlaceValue,PlaceValue,Visual,3.0,medium,,,,,,,,all_digits_distinct,,,,,3,,1,61478,fast,0,,2026-06-10T10:50:43.472Z,2026-06-10T10:51:41.122Z,True,5,1,test_definition,False,65,14,,,,,"{""pos_0"": 8, ""pos_1"": 0, ""pos_2"": 9}","{""pos_0"": 8, ""pos_1"": 0, ""pos_2"": 9}",,,,,809,"{""maxNumberRange"": 3, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,identify_place_value,0,1,number_sense,1.0,place_value_identification,identify_place_value__3digits__all_digits_distinct,identify place value | PlaceValue | PlaceValue | 3 digits,identify_place_value__cfg_range3,,,,PlaceValue,PlaceValue,Visual,3.0,medium,,,,,,,,all_digits_distinct,,,,,3,,1,46432,fast,0,,2026-06-10T10:50:43.472Z,2026-06-10T10:51:41.122Z,True,5,1,test_definition,False,65,14,,,,,"{""pos_0"": 8, ""pos_1"": 3, ""pos_2"": 4}","{""pos_0"": 8, ""pos_1"": 3, ""pos_2"": 4}",,,,,834,"{""maxNumberRange"": 3, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,identify_place_value,0,2,number_sense,1.0,place_value_identification,identify_place_value__3digits__all_digits_distinct,identify place value | PlaceValue | PlaceValue | 3 digits,identify_place_value__cfg_range3,,,,PlaceValue,PlaceValue,Visual,3.0,medium,,,,,,,,all_digits_distinct,,,,,3,,1,57650,fast,0,,2026-06-10T10:50:43.472Z,2026-06-10T10:51:41.122Z,True,5,1,test_definition,False,65,14,,,,,"{""pos_0"": 4, ""pos_1"": 2, ""pos_2"": 5}","{""pos_0"": 4, ""pos_1"": 2, ""pos_2"": 5}",,,,,425,"{""maxNumberRange"": 3, ""numQuestions"": 3, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,0,sequential_thinking,0.7,number_ordering,order_numbers__desc__seq2__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 2,order_numbers__cfg_range3__maxseq5,,,,Ordering_desc,Ordering,Visual,3.0,medium,,,2.0,,desc,,,,,,,,3,,1,20341,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,14,8,,,,,,,,"[723, 318]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,0,number_sense,0.3,number_ordering,order_numbers__desc__seq2__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 2,order_numbers__cfg_range3__maxseq5,,,,Ordering_desc,Ordering,Visual,3.0,medium,,,2.0,,desc,,,,,,,,3,,1,20341,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,14,8,,,,,,,,"[723, 318]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,1,sequential_thinking,0.7,number_ordering,order_numbers__asc__seq5__3digits,order numbers | Ordering_asc | Ordering | asc | 3 digits | sequence 5,order_numbers__cfg_range3__maxseq5,,,,Ordering_asc,Ordering,Visual,3.0,medium,,,5.0,,asc,,,,,,,,3,,1,44429,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,21,13,,,,,,,,"[220, 446, 888, 143, 991]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,1,number_sense,0.3,number_ordering,order_numbers__asc__seq5__3digits,order numbers | Ordering_asc | Ordering | asc | 3 digits | sequence 5,order_numbers__cfg_range3__maxseq5,,,,Ordering_asc,Ordering,Visual,3.0,medium,,,5.0,,asc,,,,,,,,3,,1,44429,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,21,13,,,,,,,,"[220, 446, 888, 143, 991]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,2,sequential_thinking,0.7,number_ordering,order_numbers__asc__seq5__3digits,order numbers | Ordering_asc | Ordering | asc | 3 digits | sequence 5,order_numbers__cfg_range3__maxseq5,,,,Ordering_asc,Ordering,Visual,3.0,medium,,,5.0,,asc,,,,,,,,3,,1,93591,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,21,13,,,,,,,,"[167, 947, 181, 291, 843]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,2,number_sense,0.3,number_ordering,order_numbers__asc__seq5__3digits,order numbers | Ordering_asc | Ordering | asc | 3 digits | sequence 5,order_numbers__cfg_range3__maxseq5,,,,Ordering_asc,Ordering,Visual,3.0,medium,,,5.0,,asc,,,,,,,,3,,1,93591,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,21,13,,,,,,,,"[167, 947, 181, 291, 843]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,3,sequential_thinking,0.7,number_ordering,order_numbers__desc__seq2__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 2,order_numbers__cfg_range3__maxseq5,,,,Ordering_desc,Ordering,Visual,3.0,medium,,,2.0,,desc,,,,,,,,3,,1,15992,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,14,8,,,,,,,,"[711, 310]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,order_numbers,0,3,number_sense,0.3,number_ordering,order_numbers__desc__seq2__3digits,order numbers | Ordering_desc | Ordering | desc | 3 digits | sequence 2,order_numbers__cfg_range3__maxseq5,,,,Ordering_desc,Ordering,Visual,3.0,medium,,,2.0,,desc,,,,,,,,3,,1,15992,fast,0,,2026-06-10T10:46:01.115Z,2026-06-10T10:48:55.468Z,True,4,1,test_definition,False,14,8,,,,,,,,"[711, 310]",,,,"{""maxNumberRange"": 3, ""maxNumbersInSequence"": 5, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,tap_matching_pairs,0,0,visual_matching,1.0,visual_matching,tap_matching_pairs__3digits__6pairs,tap matching pairs | MatchingPairs | VisualMatching | 3 digits,tap_matching_pairs__cfg_range3__pairs6,,,,MatchingPairs,VisualMatching,Visual,3.0,medium,,,,,,,,,,,6.0,,3,,1,83294,medium,0,,2026-06-10T10:39:45.911Z,2026-06-10T10:41:52.029Z,True,1,1,test_definition,False,26,7,,,,,,,,,,,,"{""maxNumberRange"": 3, ""numPairs"": 6, ""requiredCorrectAnswersMinimumPercent"": 85}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,tap_matching_pairs,0,1,visual_matching,1.0,visual_matching,tap_matching_pairs__1digits__6pairs,tap matching pairs | MatchingPairs | VisualMatching | 1 digits,tap_matching_pairs__cfg_range3__pairs6,,,,MatchingPairs,VisualMatching,Visual,1.0,very-easy,,,,,,,,,,,6.0,,3,,1,90330,medium,0,,2026-06-10T10:39:45.911Z,2026-06-10T10:41:52.029Z,True,1,1,test_definition,False,31,6,,,,,,,,,,,,"{""maxNumberRange"": 3, ""numPairs"": 6, ""requiredCorrectAnswersMinimumPercent"": 85}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,tap_matching_pairs,0,2,visual_matching,1.0,visual_matching,tap_matching_pairs__3digits__6pairs,tap matching pairs | MatchingPairs | VisualMatching | 3 digits,tap_matching_pairs__cfg_range3__pairs6,,,,MatchingPairs,VisualMatching,Visual,3.0,medium,,,,,,,,,,,6.0,,3,,1,113918,medium,0,,2026-06-10T10:39:45.911Z,2026-06-10T10:41:52.029Z,True,1,1,test_definition,False,26,7,,,,,,,,,,,,"{""maxNumberRange"": 3, ""numPairs"": 6, ""requiredCorrectAnswersMinimumPercent"": 85}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,tap_matching_pairs,0,3,visual_matching,1.0,visual_matching,tap_matching_pairs__1digits__6pairs,tap matching pairs | MatchingPairs | VisualMatching | 1 digits,tap_matching_pairs__cfg_range3__pairs6,,,,MatchingPairs,VisualMatching,Visual,1.0,very-easy,,,,,,,,,,,6.0,,3,,1,117469,medium,0,,2026-06-10T10:39:45.911Z,2026-06-10T10:41:52.029Z,True,1,1,test_definition,False,31,6,,,,,,,,,,,,"{""maxNumberRange"": 3, ""numPairs"": 6, ""requiredCorrectAnswersMinimumPercent"": 85}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,tap_matching_pairs,0,4,visual_matching,1.0,visual_matching,tap_matching_pairs__2digits__6pairs,tap matching pairs | MatchingPairs | VisualMatching | 2 digits,tap_matching_pairs__cfg_range3__pairs6,,,,MatchingPairs,VisualMatching,Visual,2.0,easy,,,,,,,,,,,6.0,,3,,1,122310,slow,1,,2026-06-10T10:39:45.911Z,2026-06-10T10:41:52.029Z,True,1,1,test_definition,False,31,7,,,,,,,,,,,,"{""maxNumberRange"": 3, ""numPairs"": 6, ""requiredCorrectAnswersMinimumPercent"": 85}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,tap_matching_pairs,0,5,visual_matching,1.0,visual_matching,tap_matching_pairs__3digits__6pairs,tap matching pairs | MatchingPairs | VisualMatching | 3 digits,tap_matching_pairs__cfg_range3__pairs6,,,,MatchingPairs,VisualMatching,Visual,3.0,medium,,,,,,,,,,,6.0,,3,,1,125613,slow,1,,2026-06-10T10:39:45.911Z,2026-06-10T10:41:52.029Z,True,1,1,test_definition,False,26,7,,,,,,,,,,,,"{""maxNumberRange"": 3, ""numPairs"": 6, ""requiredCorrectAnswersMinimumPercent"": 85}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,vertical_operations,0,0,arithmetic_fluency,1.0,procedural_fluency,vertical_operations__SubtractionWithBorrow__2digits,vertical operations | SubtractionWithBorrow | Subtraction | VerticalOperation | 2 digits,vertical_operations__cfg_range2__ops_Addition-Subtraction__carryTrue__borrowTrue__mulstepFalse__divstepFalse,Subtraction,,,SubtractionWithBorrow,VerticalOperation,Vertical,2.0,easy,,,,,,,,,,,,,2,,0,34497,fast,0,ComputationError,2026-06-10T10:55:54.693Z,2026-06-10T10:58:25.349Z,True,8,1,test_definition,False,11,8,88 Subtraction 79,,1,9,,,,,,,,"{""allowBorrow"": true, ""allowCarry"": true, ""allowMultiStepDiv"": false, ""allowMultiStepMul"": false, ""maxNumberRange"": 2, ""operationCounts"": {""Addition"": 1, ""Division"": 0, ""Multiplication"": 0, ""Subtraction"": 1}, ""operationsAllowed"": [""Addition"", ""Subtraction""], ""requiredCorrectAnswersMinimumPercent"": 50}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,vertical_operations,0,1,arithmetic_fluency,1.0,procedural_fluency,vertical_operations__AdditionWithCarry__3digits,vertical operations | AdditionWithCarry | Addition | VerticalOperation | 3 digits,vertical_operations__cfg_range2__ops_Addition-Subtraction__carryTrue__borrowTrue__mulstepFalse__divstepFalse,Addition,,,AdditionWithCarry,VerticalOperation,Vertical,3.0,medium,,,,,,,,,,,,,2,,0,116159,fast,0,ComputationError,2026-06-10T10:55:54.693Z,2026-06-10T10:58:25.349Z,True,8,1,test_definition,False,23,17,53 Addition 84,,317,137,,,,,,,,"{""allowBorrow"": true, ""allowCarry"": true, ""allowMultiStepDiv"": false, ""allowMultiStepMul"": false, ""maxNumberRange"": 2, ""operationCounts"": {""Addition"": 1, ""Division"": 0, ""Multiplication"": 0, ""Subtraction"": 1}, ""operationsAllowed"": [""Addition"", ""Subtraction""], ""requiredCorrectAnswersMinimumPercent"": 50}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,vertical_operations,1,0,arithmetic_fluency,1.0,procedural_fluency,vertical_operations__AdditionWithCarry__2digits,vertical operations | AdditionWithCarry | Addition | VerticalOperation | 2 digits,vertical_operations__cfg_range2__ops_Addition-Subtraction__carryTrue__borrowTrue__mulstepFalse__divstepFalse,Addition,,,AdditionWithCarry,VerticalOperation,Vertical,2.0,easy,,,,,,,,,,,,,2,,1,46260,fast,0,,2026-06-10T10:58:25.356Z,2026-06-10T10:59:42.309Z,True,8,1,test_definition,False,16,9,2 Addition 9,,11,11,,,,,,,,"{""allowBorrow"": true, ""allowCarry"": true, ""allowMultiStepDiv"": false, ""allowMultiStepMul"": false, ""maxNumberRange"": 2, ""operationCounts"": {""Addition"": 1, ""Division"": 0, ""Multiplication"": 0, ""Subtraction"": 1}, ""operationsAllowed"": [""Addition"", ""Subtraction""], ""requiredCorrectAnswersMinimumPercent"": 50}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,vertical_operations,1,1,arithmetic_fluency,1.0,procedural_fluency,vertical_operations__SimpleSubtraction__1digits,vertical operations | SimpleSubtraction | Subtraction | VerticalOperation | 1 digits,vertical_operations__cfg_range2__ops_Addition-Subtraction__carryTrue__borrowTrue__mulstepFalse__divstepFalse,Subtraction,,,SimpleSubtraction,VerticalOperation,Vertical,1.0,very-easy,,,,,,,,,,,,,2,,1,30693,fast,0,,2026-06-10T10:58:25.356Z,2026-06-10T10:59:42.309Z,True,8,1,test_definition,False,8,6,8 Subtraction 3,,5,5,,,,,,,,"{""allowBorrow"": true, ""allowCarry"": true, ""allowMultiStepDiv"": false, ""allowMultiStepMul"": false, ""maxNumberRange"": 2, ""operationCounts"": {""Addition"": 1, ""Division"": 0, ""Multiplication"": 0, ""Subtraction"": 1}, ""operationsAllowed"": [""Addition"", ""Subtraction""], ""requiredCorrectAnswersMinimumPercent"": 50}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,0,number_sense,0.7,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,1,74295,fast,0,,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""أربعمئة"", ""و"", ""ستة"", ""و"", ""خمسون""]","[""أربعمئة"", ""و"", ""ستة"", ""و"", ""خمسون""]",,,,,456,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,0,sequential_thinking,0.3,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,1,74295,fast,0,,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""أربعمئة"", ""و"", ""ستة"", ""و"", ""خمسون""]","[""أربعمئة"", ""و"", ""ستة"", ""و"", ""خمسون""]",,,,,456,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,1,number_sense,0.7,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,1,85966,fast,0,,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""مئتان"", ""و"", ""ستة"", ""و"", ""سبعون""]","[""مئتان"", ""و"", ""ستة"", ""و"", ""سبعون""]",,,,,276,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,1,sequential_thinking,0.3,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,1,85966,fast,0,,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""مئتان"", ""و"", ""ستة"", ""و"", ""سبعون""]","[""مئتان"", ""و"", ""ستة"", ""و"", ""سبعون""]",,,,,276,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,2,number_sense,0.7,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,0,42858,fast,0,UnknownWritingMistake,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""مئة"", ""و"", ""ثلاثون""]","[""مليون"", ""و"", ""و""]",,,,,130,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,2,sequential_thinking,0.3,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,0,42858,fast,0,UnknownWritingMistake,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""مئة"", ""و"", ""ثلاثون""]","[""مليون"", ""و"", ""و""]",,,,,130,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,3,number_sense,0.7,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,1,36086,fast,0,,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""تسعمئة"", ""و"", ""ثلاثون""]","[""تسعمئة"", ""و"", ""ثلاثون""]",,,,,930,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781051031467_d8q3s6i,write_number_in_letters,0,3,sequential_thinking,0.3,number_writing,write_number_in_letters__3digits__langar,write number in letters | WrittenNumberProduction | NumberWriting | 3 digits,write_number_in_letters__cfg_range3,,,,WrittenNumberProduction,NumberWriting,Mixed,3.0,medium,,,,,,,,,,,,,3,,1,36086,fast,0,,2026-06-10T10:55:04.335Z,2026-06-10T10:55:40.422Z,True,6,1,test_definition,False,70,8,,,,,"[""تسعمئة"", ""و"", ""ثلاثون""]","[""تسعمئة"", ""و"", ""ثلاثون""]",,,,,930,"{""maxNumberRange"": 3, ""numQuestions"": 4, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781093235410_7hlnif4,read_number_aloud,0,0,audio_recognition,0.8,number_reading_aloud,read_number_aloud__3digits__display25s,read number aloud | ReadNumberAloud | OralReading | 3 digits,read_number_aloud__cfg_range3__display25s,,,,ReadNumberAloud,OralReading,Audio,3.0,medium,,,,,,,,,,,,25.0,3,,0,73545,slow,1,SpeechNumberReadingError,2026-06-10T12:23:07.602Z,2026-06-10T12:25:35.789Z,True,0,1,test_definition,False,22,5,543,,,,,,,,,,,"{""displayTime"": 25, ""maxNumberRange"": 3, ""numQuestions"": 5, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781093235410_7hlnif4,read_number_aloud,0,0,number_sense,0.2,number_reading_aloud,read_number_aloud__3digits__display25s,read number aloud | ReadNumberAloud | OralReading | 3 digits,read_number_aloud__cfg_range3__display25s,,,,ReadNumberAloud,OralReading,Audio,3.0,medium,,,,,,,,,,,,25.0,3,,0,73545,slow,1,SpeechNumberReadingError,2026-06-10T12:23:07.602Z,2026-06-10T12:25:35.789Z,True,0,1,test_definition,False,22,5,543,,,,,,,,,,,"{""displayTime"": 25, ""maxNumberRange"": 3, ""numQuestions"": 5, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781093235410_7hlnif4,read_number_aloud,0,1,audio_recognition,0.8,number_reading_aloud,read_number_aloud__3digits__display25s,read number aloud | ReadNumberAloud | OralReading | 3 digits,read_number_aloud__cfg_range3__display25s,,,,ReadNumberAloud,OralReading,Audio,3.0,medium,,,,,,,,,,,,25.0,3,,0,17960,medium,0,SpeechNumberReadingError,2026-06-10T12:23:07.602Z,2026-06-10T12:25:35.789Z,True,0,1,test_definition,False,22,5,987,,,,,,,,,,,"{""displayTime"": 25, ""maxNumberRange"": 3, ""numQuestions"": 5, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781093235410_7hlnif4,read_number_aloud,0,1,number_sense,0.2,number_reading_aloud,read_number_aloud__3digits__display25s,read number aloud | ReadNumberAloud | OralReading | 3 digits,read_number_aloud__cfg_range3__display25s,,,,ReadNumberAloud,OralReading,Audio,3.0,medium,,,,,,,,,,,,25.0,3,,0,17960,medium,0,SpeechNumberReadingError,2026-06-10T12:23:07.602Z,2026-06-10T12:25:35.789Z,True,0,1,test_definition,False,22,5,987,,,,,,,,,,,"{""displayTime"": 25, ""maxNumberRange"": 3, ""numQuestions"": 5, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781093235410_7hlnif4,read_number_aloud,0,2,audio_recognition,0.8,number_reading_aloud,read_number_aloud__3digits__display25s,read number aloud | ReadNumberAloud | OralReading | 3 digits,read_number_aloud__cfg_range3__display25s,,,,ReadNumberAloud,OralReading,Audio,3.0,medium,,,,,,,,,,,,25.0,3,,1,19109,medium,0,,2026-06-10T12:23:07.602Z,2026-06-10T12:25:35.789Z,True,0,1,test_definition,False,22,5,353,,,,,,,,,,,"{""displayTime"": 25, ""maxNumberRange"": 3, ""numQuestions"": 5, ""requiredCorrectAnswersMinimumPercent"": 75}"
stu_1780967494580_4312,test_1781093235410_7hlnif4,read_number_aloud,0,2,number_sense,0.2,number_reading_aloud,read_number_aloud__3digits__display25s,read number aloud | ReadNumberAloud | OralReading | 3 digits,read_number_aloud__cfg_range3__display25s,,,,ReadNumberAloud,OralReading,Audio,3.0,medium,,,,,,,,,,,,25.0,3,,1,19109,medium,0,,2026-06-10T12:23:07.602Z,2026-06-10T12:25:35.789Z,True,0,1,test_definition,False,22,5,353,,,,,,,,,,,"{""displayTime"": 25, ""maxNumberRange"": 3, ""numQuestions"": 5, ""requiredCorrectAnswersMinimumPercent"": 75}"
